,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
12134,12134,270000,0.0,1.0,3,4.0,36,1,False,True,False,True,28,False
33761,33761,225000,0.0,3.0,3,3.0,33,7,True,True,False,True,16,False
32584,32584,225000,0.0,3.0,3,3.0,41,19,True,True,False,True,26,False
11983,11983,121500,0.0,3.0,3,2.0,34,3,False,False,False,True,17,False
32357,32357,247500,0.0,3.0,3,3.0,39,0,False,True,False,True,15,False
10803,10803,225000,0.0,3.0,3,2.0,41,9,True,True,False,True,17,False
722,722,180000,0.0,3.0,3,1.0,25,4,False,False,False,True,26,False
8032,8032,90000,3.0,3.0,3,1.0,54,8,True,False,False,True,20,False
35652,35652,180000,3.0,3.0,3,3.0,32,8,True,True,False,False,41,False
31304,31304,144000,0.0,3.0,3,4.0,30,8,True,True,True,True,39,False
3624,3624,135000,3.0,3.0,3,2.0,46,11,True,False,False,True,7,False
32218,32218,450000,2.0,1.0,3,2.0,60,-24,False,False,False,False,58,False
26003,26003,112500,3.0,3.0,3,2.0,53,15,True,False,False,True,49,False
1053,1053,112500,2.0,3.0,3,2.0,63,-24,False,False,True,False,2,False
13726,13726,202500,0.0,3.0,3,2.0,27,7,True,False,False,True,16,False
15362,15362,112500,2.0,3.0,3,2.0,58,-24,False,False,False,False,21,False
26000,26000,121500,1.0,2.0,3,1.0,24,4,False,False,False,True,29,False
5614,5614,225000,0.0,3.0,1,2.0,41,2,False,False,False,True,47,False
20931,20931,144000,2.0,3.0,3,2.0,60,-24,False,False,False,True,53,False
8117,8117,139500,0.0,2.0,3,2.0,39,19,True,False,True,True,46,False
8463,8463,202500,0.0,3.0,2,2.0,50,9,True,False,False,False,8,False
4291,4291,180000,3.0,3.0,3,2.0,31,9,True,False,True,False,51,False
12666,12666,139500,3.0,1.0,3,2.0,23,0,False,False,True,True,21,False
31717,31717,225000,0.0,1.0,3,2.0,44,8,True,False,True,True,41,False
8595,8595,180000,3.0,3.0,3,3.0,44,8,True,True,True,True,44,False
29602,29602,32400,1.0,3.0,3,2.0,52,15,True,False,False,False,17,False
16725,16725,119250,0.0,3.0,3,2.0,48,1,False,False,False,True,43,False
9361,9361,270000,0.0,3.0,3,3.0,52,3,False,True,False,True,48,False
1757,1757,90000,0.0,3.0,3,2.0,54,0,False,False,False,False,25,False
9577,9577,67500,2.0,3.0,2,1.0,60,-24,False,False,False,False,61,False
30986,30986,135000,0.0,3.0,3,2.0,37,5,True,False,False,True,52,False
16464,16464,360000,3.0,1.0,3,3.0,40,5,True,True,False,False,18,False
15349,15349,315000,3.0,3.0,2,2.0,51,5,True,True,False,True,32,False
35085,35085,225000,3.0,3.0,3,4.0,40,10,True,True,False,False,38,False
17250,17250,112500,0.0,3.0,3,2.0,42,6,True,False,False,True,13,False
2197,2197,40500,1.0,3.0,4,3.0,35,5,True,True,False,False,9,False
33354,33354,112500,0.0,3.0,3,4.0,35,2,False,True,True,False,22,False
19230,19230,315000,3.0,3.0,3,2.0,49,11,True,False,False,False,20,False
34944,34944,135000,3.0,2.0,3,3.0,31,1,False,True,True,True,9,False
29577,29577,180000,0.0,3.0,3,3.0,28,2,False,True,False,True,7,False
24137,24137,180000,0.0,4.0,3,1.0,46,6,True,False,False,True,50,False
22681,22681,225000,0.0,3.0,3,2.0,39,2,False,False,True,True,42,False
2717,2717,202500,3.0,3.0,3,3.0,38,0,False,True,False,True,57,False
5625,5625,337500,0.0,3.0,5,1.0,31,9,True,False,False,False,52,False
4168,4168,157500,2.0,3.0,3,1.0,51,-24,False,False,False,False,45,False
31129,31129,202500,0.0,4.0,4,2.0,40,2,False,False,False,True,2,False
11395,11395,135000,3.0,3.0,3,1.0,51,4,False,False,False,False,13,False
10787,10787,225000,0.0,3.0,3,2.0,57,4,False,False,False,False,12,False
5694,5694,157500,1.0,3.0,3,2.0,45,7,True,False,True,True,36,False
34802,34802,247500,2.0,3.0,3,2.0,63,-24,False,False,False,False,26,False
8180,8180,112500,0.0,3.0,3,2.0,51,0,False,False,False,True,55,False
27134,27134,135000,0.0,3.0,3,2.0,45,3,False,False,True,False,8,False
9988,9988,157500,3.0,3.0,3,3.0,28,8,True,True,False,False,29,False
14948,14948,112500,2.0,3.0,3,2.0,51,-24,False,False,False,False,4,False
18078,18078,148500,0.0,3.0,3,1.0,32,2,False,False,False,False,8,False
2977,2977,247500,3.0,1.0,3,1.0,32,5,True,False,False,True,20,False
20446,20446,247500,1.0,1.0,3,1.0,46,11,True,False,False,True,18,False
26742,26742,315000,0.0,1.0,3,3.0,42,10,True,True,False,False,9,False
11050,11050,90000,2.0,3.0,3,2.0,56,-24,False,False,False,False,13,False
34092,34092,126000,0.0,3.0,3,2.0,62,6,True,False,False,True,7,False
508,508,76500,2.0,3.0,3,2.0,64,-24,False,False,False,False,5,False
28392,28392,337500,1.0,1.0,3,4.0,42,11,True,True,False,True,29,False
8832,8832,247500,1.0,3.0,3,2.0,47,1,False,False,False,False,16,False
29607,29607,67500,2.0,3.0,3,2.0,61,-24,False,False,False,True,3,False
14176,14176,126000,1.0,1.0,3,2.0,41,21,True,False,False,False,11,False
24292,24292,495000,3.0,1.0,3,1.0,52,15,True,False,False,True,13,False
4279,4279,540000,3.0,1.0,3,2.0,43,0,False,False,True,True,8,False
32464,32464,292500,3.0,3.0,3,4.0,40,19,True,True,False,True,16,False
22739,22739,112500,2.0,3.0,3,1.0,60,-24,False,False,False,True,54,False
24032,24032,225000,2.0,1.0,3,2.0,54,-24,False,False,False,True,24,False
26613,26613,225000,2.0,3.0,3,2.0,60,-24,False,False,True,True,23,False
31501,31501,126000,1.0,1.0,3,2.0,51,20,True,False,False,False,33,False
27457,27457,166500,0.0,3.0,3,3.0,31,2,False,True,False,True,11,False
12378,12378,225000,3.0,1.0,3,2.0,35,8,True,True,False,False,12,False
35449,35449,135000,3.0,3.0,5,3.0,37,3,False,True,False,False,12,False
31713,31713,216000,2.0,3.0,3,2.0,63,-24,False,False,False,False,6,False
32946,32946,720000,3.0,1.0,3,1.0,56,13,True,False,True,True,14,False
10211,10211,202500,2.0,3.0,3,1.0,57,-24,False,False,False,False,35,False
4398,4398,117000,0.0,3.0,2,2.0,36,3,False,False,False,False,58,False
31782,31782,225000,0.0,3.0,5,3.0,27,0,False,True,False,False,7,False
28844,28844,180000,2.0,3.0,3,2.0,67,-24,False,False,True,False,44,False
34931,34931,157500,0.0,3.0,2,2.0,36,1,False,True,False,False,46,False
12757,12757,157500,0.0,3.0,3,1.0,52,32,True,False,False,False,5,False
31811,31811,225000,0.0,3.0,3,4.0,28,9,True,True,True,False,20,False
32061,32061,126000,0.0,3.0,3,2.0,65,5,True,False,False,True,57,False
11529,11529,157500,0.0,4.0,3,3.0,39,3,False,True,True,False,36,False
34645,34645,198000,2.0,3.0,3,1.0,56,-24,False,False,False,False,39,False
22813,22813,112500,0.0,1.0,5,1.0,27,0,False,False,False,False,11,False
10964,10964,112500,2.0,3.0,3,2.0,62,-24,False,False,False,False,12,False
24561,24561,54000,1.0,3.0,3,5.0,38,5,True,True,False,True,42,False
27376,27376,99000,0.0,1.0,3,2.0,40,15,True,False,False,False,12,False
19008,19008,225000,3.0,3.0,3,2.0,33,2,False,False,False,True,11,False
14766,14766,202500,0.0,3.0,3,2.0,52,18,True,False,False,True,20,False
19243,19243,157500,0.0,2.0,3,2.0,38,6,True,False,False,False,15,False
4249,4249,81000,3.0,3.0,3,2.0,42,9,True,False,False,False,46,False
18227,18227,108000,0.0,3.0,3,3.0,28,9,True,True,False,False,25,False
23008,23008,180000,0.0,3.0,3,4.0,29,4,False,True,False,True,19,False
3077,3077,247500,3.0,3.0,3,1.0,37,3,False,False,False,True,25,False
18265,18265,112500,0.0,3.0,3,3.0,37,9,True,True,False,False,32,False
5026,5026,171000,0.0,3.0,3,3.0,27,2,False,True,True,False,22,False
7695,7695,112500,0.0,3.0,3,1.0,39,5,True,False,False,False,38,False
3643,3643,180000,0.0,3.0,3,1.0,29,6,True,False,False,True,34,False
34740,34740,135000,0.0,3.0,3,2.0,52,29,True,False,False,False,50,False
20761,20761,130500,0.0,3.0,5,1.0,32,9,True,False,False,False,20,False
17326,17326,337500,0.0,0.0,3,2.0,34,7,True,True,False,False,35,False
25424,25424,90000,0.0,3.0,3,2.0,37,16,True,False,False,False,4,False
20662,20662,315000,3.0,3.0,3,2.0,38,2,False,False,False,False,43,False
19361,19361,225000,1.0,3.0,3,2.0,33,1,False,False,False,False,52,False
20457,20457,112500,0.0,3.0,3,4.0,28,2,False,True,False,True,53,False
13112,13112,157500,1.0,3.0,3,2.0,50,19,True,False,False,False,24,False
30553,30553,157500,3.0,3.0,3,2.0,42,6,True,True,False,True,18,False
15378,15378,180000,0.0,3.0,3,1.0,27,4,False,False,False,True,32,False
15407,15407,67500,0.0,3.0,4,3.0,39,5,True,True,False,True,38,False
25174,25174,315000,0.0,3.0,3,3.0,34,2,False,True,True,True,39,False
35851,35851,112500,0.0,3.0,3,2.0,42,7,True,False,True,False,9,False
31412,31412,202500,0.0,3.0,3,2.0,45,4,False,False,False,False,18,False
1676,1676,112500,0.0,3.0,3,2.0,62,2,False,False,True,True,26,False
7164,7164,157500,3.0,3.0,3,1.0,32,5,True,False,False,True,4,False
34701,34701,31500,2.0,3.0,3,2.0,61,-24,False,False,False,False,21,False
26965,26965,207000,0.0,3.0,3,1.0,51,6,True,False,False,False,15,False
31553,31553,135000,0.0,3.0,3,2.0,66,8,True,False,False,True,38,False
4374,4374,139500,3.0,1.0,3,2.0,47,0,False,False,False,False,33,False
12341,12341,450000,3.0,1.0,3,1.0,27,0,False,False,False,False,8,False
27907,27907,166500,0.0,3.0,3,4.0,39,20,True,True,True,True,24,False
34595,34595,135000,0.0,3.0,3,3.0,29,3,False,True,True,True,5,False
25440,25440,121500,3.0,3.0,3,2.0,33,8,True,False,False,False,26,False
19109,19109,117000,0.0,3.0,3,2.0,25,2,False,False,False,False,51,False
36043,36043,76500,2.0,3.0,3,2.0,57,-24,False,False,True,False,55,False
5512,5512,216000,3.0,1.0,3,2.0,52,5,True,False,True,True,4,False
30092,30092,202500,0.0,2.0,3,1.0,50,19,True,False,False,False,1,False
7897,7897,90000,2.0,3.0,3,2.0,60,-24,False,False,False,False,8,False
14642,14642,202500,0.0,3.0,3,5.0,36,10,True,True,True,True,53,False
5088,5088,148500,0.0,3.0,3,4.0,32,1,False,True,True,False,58,False
27994,27994,202500,0.0,3.0,3,2.0,62,0,False,False,False,False,23,False
23962,23962,144000,3.0,1.0,3,3.0,34,3,False,True,False,True,61,False
22708,22708,112500,0.0,3.0,3,2.0,48,0,False,False,False,False,8,False
21985,21985,90000,2.0,3.0,3,2.0,60,-24,False,False,False,True,32,False
8440,8440,126000,0.0,3.0,3,1.0,50,5,True,False,True,False,36,False
7427,7427,67500,2.0,3.0,3,2.0,60,-24,False,False,False,False,35,False
10999,10999,157500,1.0,3.0,3,2.0,49,6,True,False,False,True,29,False
34934,34934,121500,0.0,3.0,3,2.0,27,3,False,False,True,False,22,False
8235,8235,90000,0.0,3.0,3,2.0,52,1,False,False,False,False,7,False
33771,33771,180000,0.0,3.0,3,3.0,29,2,False,True,False,True,9,False
9517,9517,90000,0.0,3.0,3,2.0,44,10,True,False,False,True,34,False
23385,23385,202500,0.0,3.0,3,3.0,28,1,False,True,False,False,45,False
8816,8816,67500,0.0,1.0,3,2.0,29,2,False,False,False,True,16,False
26668,26668,157500,0.0,3.0,3,2.0,39,7,True,False,False,False,27,False
26632,26632,450000,0.0,1.0,3,2.0,48,13,True,False,True,True,54,False
17253,17253,225000,1.0,1.0,3,3.0,31,8,True,True,True,True,48,False
26937,26937,450000,3.0,1.0,3,1.0,29,1,False,False,True,True,32,False
17613,17613,99000,2.0,3.0,3,2.0,62,-24,False,False,False,False,15,False
4258,4258,202500,0.0,3.0,3,1.0,44,7,True,False,False,True,26,False
4840,4840,126000,3.0,3.0,3,5.0,33,3,False,True,True,False,30,False
31716,31716,225000,3.0,3.0,3,3.0,40,9,True,True,False,False,1,False
7894,7894,121500,3.0,3.0,3,2.0,49,4,False,False,False,False,2,False
19088,19088,135000,0.0,1.0,3,2.0,47,12,True,False,False,False,24,False
15948,15948,157500,2.0,1.0,3,1.0,63,-24,False,False,True,False,14,False
32764,32764,126000,0.0,3.0,3,1.0,56,1,False,False,False,True,20,False
35282,35282,225000,3.0,1.0,3,2.0,41,2,False,True,False,True,4,False
32686,32686,157500,0.0,3.0,3,3.0,30,5,True,True,False,True,35,False
33721,33721,292500,0.0,2.0,3,3.0,34,11,True,True,False,True,16,False
27608,27608,202500,0.0,1.0,3,2.0,26,3,False,False,False,True,18,False
12314,12314,360000,3.0,2.0,3,2.0,30,5,True,False,False,True,36,False
10101,10101,270000,1.0,3.0,3,2.0,45,19,True,False,False,False,31,False
32740,32740,360000,0.0,1.0,3,2.0,32,8,True,False,False,True,40,False
28342,28342,76500,0.0,1.0,3,4.0,34,4,False,True,True,True,5,False
11240,11240,162000,0.0,3.0,3,2.0,40,12,True,True,False,False,56,False
9107,9107,108000,3.0,3.0,3,2.0,33,6,True,False,False,True,11,False
24497,24497,112500,0.0,1.0,3,4.0,40,5,True,True,False,True,57,False
2115,2115,135000,3.0,3.0,5,2.0,29,4,False,False,True,False,17,False
19490,19490,81000,3.0,1.0,3,1.0,27,5,True,False,False,True,36,False
5523,5523,225000,3.0,1.0,3,1.0,49,4,False,False,False,True,11,False
31437,31437,144000,0.0,1.0,3,1.0,36,13,True,False,False,False,14,False
35538,35538,112500,2.0,3.0,3,2.0,51,-24,False,False,False,True,8,False
21538,21538,162000,3.0,3.0,3,2.0,28,3,False,False,True,True,32,False
22506,22506,243000,2.0,1.0,1,4.0,53,-24,False,True,True,False,34,False
33959,33959,202500,1.0,3.0,3,2.0,33,8,True,False,False,True,19,False
30046,30046,220500,0.0,3.0,3,1.0,47,1,False,False,False,True,10,False
8723,8723,202500,0.0,3.0,3,2.0,54,0,False,False,True,True,10,False
34939,34939,135000,2.0,3.0,3,2.0,59,-24,False,False,False,False,51,False
19176,19176,121500,0.0,3.0,3,2.0,56,0,False,False,False,False,57,False
13796,13796,126000,0.0,3.0,3,2.0,62,26,True,False,False,True,14,False
29308,29308,94500,0.0,3.0,3,2.0,45,4,False,False,False,False,34,False
23433,23433,216000,0.0,3.0,3,4.0,40,2,False,True,False,True,30,False
32558,32558,135000,0.0,3.0,3,1.0,50,3,False,False,False,False,58,False
16336,16336,225000,3.0,1.0,3,2.0,29,2,False,False,False,True,6,False
3762,3762,180000,3.0,3.0,3,2.0,42,3,False,False,True,False,30,False
32966,32966,135000,0.0,1.0,3,2.0,32,1,False,False,True,True,44,False
35488,35488,193500,3.0,3.0,3,2.0,42,4,False,False,False,False,16,False
35321,35321,157500,1.0,3.0,3,2.0,53,34,True,False,False,False,52,False
29713,29713,135000,0.0,1.0,5,4.0,31,13,True,True,False,True,19,False
12643,12643,94500,3.0,2.0,3,2.0,38,9,True,False,False,True,38,False
14035,14035,202500,0.0,3.0,3,1.0,59,21,True,False,False,False,38,False
16760,16760,225000,0.0,3.0,3,1.0,27,1,False,False,False,False,28,False
11890,11890,231750,0.0,3.0,3,3.0,39,0,False,True,False,False,37,False
18521,18521,67500,0.0,3.0,3,3.0,35,2,False,True,True,True,36,False
24078,24078,90000,3.0,3.0,3,2.0,38,19,True,False,False,True,52,False
4815,4815,180000,0.0,3.0,3,2.0,46,4,False,False,False,False,20,False
29489,29489,162000,3.0,2.0,3,4.0,26,2,False,True,False,True,41,False
5554,5554,157500,3.0,2.0,5,3.0,32,7,True,True,False,False,11,False
36392,36392,72000,0.0,3.0,3,2.0,49,2,False,False,False,True,49,False
26268,26268,99000,2.0,3.0,3,3.0,44,-24,False,True,False,True,17,False
28993,28993,157500,0.0,3.0,3,2.0,53,8,True,False,True,True,2,False
31184,31184,166500,3.0,1.0,3,3.0,25,2,False,True,False,False,16,False
12507,12507,180000,3.0,3.0,3,2.0,28,4,False,False,False,False,13,False
13693,13693,171000,0.0,3.0,5,4.0,30,6,True,True,False,True,14,False
2317,2317,630000,0.0,3.0,3,3.0,48,1,False,True,True,False,56,False
35904,35904,405000,1.0,1.0,3,3.0,34,12,True,True,False,False,12,False
31503,31503,126000,1.0,1.0,3,2.0,51,20,True,False,False,False,49,False
33296,33296,185400,2.0,3.0,3,1.0,64,-24,False,False,True,False,56,False
16244,16244,157500,0.0,3.0,3,2.0,47,2,False,False,False,False,9,False
24740,24740,193500,0.0,3.0,3,2.0,46,5,True,False,False,False,5,False
23582,23582,76500,2.0,3.0,3,2.0,56,-24,False,False,False,True,14,False
24146,24146,328500,0.0,1.0,3,2.0,40,7,True,False,False,True,4,False
27410,27410,180000,1.0,3.0,3,2.0,39,0,False,False,False,True,32,False
5620,5620,180000,0.0,3.0,2,1.0,54,8,True,False,False,False,50,False
30939,30939,112500,0.0,1.0,0,1.0,35,1,False,False,False,True,22,False
15178,15178,157500,3.0,3.0,3,2.0,53,4,False,False,False,True,57,False
21737,21737,382500,3.0,2.0,2,2.0,31,3,False,False,False,False,18,False
5769,5769,315000,3.0,3.0,3,2.0,42,15,True,False,True,True,30,False
14793,14793,225000,0.0,3.0,3,3.0,35,1,False,True,False,True,31,False
10506,10506,153000,0.0,3.0,3,2.0,41,0,False,False,True,False,49,False
35355,35355,247500,3.0,1.0,3,2.0,39,5,True,False,True,True,30,False
15907,15907,135000,1.0,3.0,3,1.0,40,5,True,False,False,False,9,False
32184,32184,315000,0.0,3.0,3,4.0,42,10,True,True,False,False,60,False
23545,23545,202500,0.0,1.0,3,2.0,41,14,True,False,False,True,47,False
9139,9139,135000,2.0,3.0,3,2.0,56,-24,False,False,False,False,5,False
5477,5477,135000,0.0,3.0,3,1.0,49,7,True,False,False,True,41,False
26762,26762,135000,3.0,1.0,3,2.0,47,5,True,False,True,True,19,False
21072,21072,148500,2.0,3.0,3,2.0,52,-24,False,False,False,False,59,False
5422,5422,112500,0.0,3.0,3,1.0,43,3,False,False,False,True,15,False
19907,19907,63000,1.0,3.0,3,2.0,53,20,True,False,False,False,37,False
18286,18286,225000,0.0,3.0,3,4.0,41,12,True,True,True,True,7,False
5630,5630,337500,0.0,3.0,5,1.0,31,9,True,False,False,False,39,False
14416,14416,112500,0.0,1.0,3,1.0,25,0,False,False,False,False,7,False
189,189,216000,1.0,1.0,3,4.0,42,8,True,True,False,True,34,False
31671,31671,157500,1.0,3.0,3,2.0,34,3,False,True,False,False,24,False
14200,14200,180000,1.0,1.0,3,5.0,43,20,True,True,False,False,37,False
10993,10993,112500,2.0,3.0,3,2.0,57,-24,False,False,False,True,47,False
8191,8191,292500,0.0,3.0,5,2.0,27,5,True,False,False,False,26,False
17669,17669,157500,2.0,3.0,3,1.0,56,-24,False,False,False,False,14,False
9375,9375,180000,0.0,1.0,3,3.0,42,7,True,True,True,False,31,False
33089,33089,144000,0.0,3.0,3,4.0,46,13,True,True,False,False,7,False
19328,19328,225000,2.0,3.0,3,2.0,61,-24,False,False,False,False,37,False
20295,20295,225000,0.0,1.0,3,2.0,55,6,True,False,False,True,30,False
10732,10732,315000,3.0,3.0,4,2.0,46,5,True,False,True,False,4,False
16208,16208,90000,3.0,3.0,3,3.0,45,3,False,True,False,False,12,False
8356,8356,135000,0.0,3.0,5,2.0,44,8,True,False,True,False,33,False
20168,20168,171000,0.0,3.0,3,2.0,47,4,False,False,False,False,42,False
6055,6055,112500,0.0,3.0,3,2.0,47,4,False,False,True,False,8,False
6379,6379,225000,0.0,3.0,3,1.0,32,3,False,False,False,False,48,False
5674,5674,315000,0.0,1.0,3,2.0,42,9,True,False,True,False,17,False
23092,23092,67500,0.0,1.0,3,2.0,39,4,False,False,False,False,40,False
20928,20928,225000,3.0,3.0,3,2.0,36,3,False,False,False,False,31,False
26815,26815,90000,2.0,3.0,3,1.0,61,-24,False,False,False,True,31,False
635,635,112500,0.0,3.0,3,3.0,35,10,True,True,False,True,14,False
25367,25367,112500,0.0,3.0,3,3.0,39,4,False,True,False,False,48,False
2782,2782,225000,3.0,1.0,3,1.0,29,0,False,False,False,True,38,False
25693,25693,193500,0.0,3.0,3,1.0,50,26,True,False,False,False,22,False
3975,3975,135000,3.0,3.0,3,1.0,53,6,True,False,False,False,7,False
21110,21110,180000,0.0,1.0,3,2.0,55,0,False,False,True,False,33,False
3996,3996,112500,0.0,3.0,3,2.0,49,7,True,False,False,True,36,False
15242,15242,63000,2.0,3.0,3,2.0,65,-24,False,False,True,False,4,False
6454,6454,315000,1.0,3.0,3,3.0,30,6,True,True,False,True,18,False
24799,24799,292500,0.0,3.0,3,2.0,42,2,False,False,False,True,9,False
869,869,202500,0.0,3.0,3,2.0,52,10,True,False,False,False,49,False
32570,32570,135000,0.0,3.0,3,1.0,43,9,True,False,False,True,10,False
12435,12435,112500,2.0,3.0,3,2.0,56,-24,False,False,True,False,44,False
26271,26271,202500,0.0,1.0,3,2.0,57,14,True,False,True,False,54,False
27878,27878,225000,2.0,3.0,3,2.0,60,-24,False,False,False,False,60,False
6333,6333,220500,0.0,3.0,3,2.0,41,0,False,False,False,False,17,False
28317,28317,225000,2.0,3.0,3,2.0,52,-24,False,False,False,False,45,False
34057,34057,67500,3.0,3.0,3,3.0,30,5,True,True,False,False,15,False
22305,22305,157500,3.0,3.0,3,2.0,41,3,False,False,False,False,37,False
36266,36266,157500,0.0,3.0,3,2.0,42,3,False,False,False,False,19,False
12796,12796,193500,1.0,3.0,1,2.0,60,27,True,False,False,False,2,False
28173,28173,315000,0.0,3.0,3,3.0,42,16,True,True,True,False,11,False
22834,22834,72000,0.0,3.0,5,2.0,33,0,False,False,True,False,13,False
9250,9250,202500,1.0,1.0,3,1.0,60,41,True,False,True,True,36,False
7134,7134,157500,0.0,3.0,3,2.0,47,1,False,False,False,False,9,False
34256,34256,202500,0.0,3.0,5,4.0,30,2,False,True,False,False,32,False
3245,3245,225000,3.0,1.0,3,4.0,38,9,True,True,True,False,35,False
24429,24429,135000,0.0,3.0,3,3.0,27,8,True,True,False,True,29,False
18946,18946,900000,3.0,1.0,3,4.0,27,2,False,True,True,False,11,False
16877,16877,122400,0.0,3.0,3,2.0,57,3,False,False,False,True,8,False
12622,12622,112500,3.0,3.0,3,3.0,29,8,True,True,False,True,23,False
28822,28822,157500,0.0,4.0,3,2.0,36,8,True,True,False,False,21,False
27792,27792,81000,0.0,3.0,3,2.0,54,0,False,False,False,True,12,False
23835,23835,85500,2.0,1.0,3,1.0,64,-24,False,False,False,False,13,False
16900,16900,405000,0.0,3.0,5,3.0,34,3,False,True,False,False,47,False
13364,13364,81000,2.0,3.0,3,1.0,63,-24,False,False,False,True,2,False
4184,4184,90000,3.0,2.0,3,1.0,27,2,False,False,False,True,4,False
23381,23381,135000,0.0,3.0,3,2.0,30,5,True,False,False,False,35,False
19688,19688,216000,0.0,3.0,3,1.0,49,8,True,False,False,False,41,False
7126,7126,270000,3.0,1.0,2,3.0,35,0,False,True,False,True,35,False
7982,7982,175500,3.0,1.0,3,2.0,41,6,True,False,False,True,18,False
33495,33495,90000,0.0,3.0,3,2.0,27,9,True,False,False,True,34,False
34881,34881,67500,0.0,3.0,3,1.0,54,29,True,False,False,False,24,False
12859,12859,126000,0.0,3.0,3,3.0,33,0,False,True,False,True,28,False
33319,33319,157500,1.0,1.0,3,2.0,60,20,True,False,False,False,38,False
17546,17546,76500,0.0,3.0,3,2.0,53,13,True,False,False,True,34,False
21185,21185,157500,0.0,3.0,3,2.0,39,2,False,False,False,True,6,False
2161,2161,202500,3.0,3.0,3,2.0,57,4,False,False,False,False,60,False
16498,16498,90000,0.0,3.0,5,2.0,30,8,True,False,True,True,42,False
2025,2025,247500,0.0,1.0,3,2.0,60,1,False,False,False,True,4,False
3279,3279,225000,0.0,1.0,3,1.0,33,7,True,False,False,True,44,False
34506,34506,225000,1.0,1.0,2,3.0,39,16,True,True,False,True,5,False
5412,5412,126000,3.0,3.0,3,2.0,44,1,False,False,False,False,5,False
11960,11960,225000,0.0,1.0,3,4.0,45,8,True,True,False,True,30,False
26033,26033,67500,2.0,3.0,3,2.0,62,-24,False,False,True,False,61,False
30082,30082,112500,3.0,3.0,3,2.0,48,11,True,False,False,True,57,False
29771,29771,315000,0.0,1.0,3,2.0,30,2,False,False,False,True,32,False
2308,2308,630000,0.0,3.0,3,3.0,48,1,False,True,True,False,56,False
13553,13553,81000,0.0,3.0,3,3.0,39,3,False,True,False,True,17,False
27389,27389,99000,0.0,1.0,3,2.0,40,15,True,False,False,False,7,False
26779,26779,270000,0.0,3.0,3,4.0,36,13,True,True,False,True,19,False
18635,18635,225000,0.0,3.0,3,3.0,51,6,True,True,False,True,56,False
23287,23287,112500,0.0,3.0,3,2.0,31,3,False,False,False,True,41,False
35340,35340,81000,0.0,3.0,3,1.0,53,2,False,False,False,False,33,False
9998,9998,67500,2.0,3.0,3,1.0,61,-24,False,False,False,True,22,False
6266,6266,225000,0.0,3.0,3,2.0,52,8,True,False,True,False,14,False
36364,36364,202500,0.0,3.0,3,2.0,39,9,True,False,False,False,5,False
1812,1812,112500,0.0,3.0,3,3.0,46,0,False,True,True,False,14,False
9612,9612,135000,2.0,3.0,3,2.0,62,-24,False,False,False,True,57,False
4109,4109,315000,0.0,1.0,3,2.0,29,7,True,False,True,False,14,False
22760,22760,58500,2.0,3.0,3,1.0,68,-24,False,False,False,True,37,False
35604,35604,225000,3.0,3.0,3,2.0,48,0,False,False,False,True,18,False
23689,23689,207000,1.0,1.0,1,3.0,40,7,True,True,False,False,60,False
29359,29359,90000,3.0,3.0,3,2.0,45,1,False,False,False,True,5,False
17066,17066,157500,3.0,3.0,3,1.0,50,1,False,False,False,True,53,False
25511,25511,315000,3.0,1.0,3,1.0,28,1,False,False,False,True,28,False
16818,16818,180000,0.0,3.0,3,2.0,37,12,True,False,False,True,17,False
2629,2629,94500,0.0,3.0,4,1.0,48,7,True,False,False,False,44,False
17011,17011,202500,0.0,4.0,3,4.0,37,6,True,True,False,True,20,False
18438,18438,135000,3.0,1.0,5,2.0,42,1,False,False,False,True,7,False
25723,25723,112500,0.0,3.0,3,2.0,27,6,True,False,False,True,10,False
14364,14364,135000,2.0,1.0,3,1.0,56,-24,False,False,False,True,20,False
25632,25632,112500,0.0,3.0,3,2.0,44,3,False,False,True,False,28,False
24423,24423,135000,0.0,3.0,3,3.0,27,8,True,True,False,True,50,False
21693,21693,157500,2.0,3.0,3,1.0,50,-24,False,False,False,True,19,False
15905,15905,202500,0.0,1.0,3,2.0,41,10,True,False,True,False,48,False
16611,16611,360000,0.0,1.0,3,2.0,45,11,True,True,False,True,28,False
23466,23466,135000,3.0,3.0,3,3.0,25,3,False,True,False,False,7,False
4649,4649,180000,0.0,1.0,3,2.0,41,4,False,True,False,False,24,False
5198,5198,112500,0.0,3.0,4,3.0,34,0,False,True,False,False,34,False
11643,11643,112500,0.0,1.0,3,2.0,27,4,False,True,False,False,60,False
25360,25360,112500,2.0,3.0,2,1.0,59,-24,False,False,False,False,50,False
36132,36132,112500,3.0,3.0,3,4.0,34,13,True,True,False,True,16,False
15958,15958,94500,2.0,3.0,3,1.0,57,-24,False,False,False,False,60,False
27072,27072,135000,0.0,3.0,3,1.0,26,2,False,False,True,False,5,False
20661,20661,315000,3.0,3.0,3,2.0,38,2,False,False,False,False,26,False
16000,16000,112500,3.0,3.0,3,3.0,26,2,False,True,False,False,9,False
26949,26949,157500,0.0,3.0,2,2.0,34,14,True,True,False,False,28,False
3209,3209,202500,0.0,3.0,3,2.0,47,4,False,False,True,False,33,False
25097,25097,90000,3.0,3.0,3,2.0,46,8,True,False,True,True,47,False
10474,10474,180000,1.0,3.0,3,3.0,40,2,False,True,False,False,52,False
