,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
23319,23319,202500,3.0,3.0,3,4.0,27,1,False,True,True,False,18,False
21416,21416,180000,1.0,1.0,2,2.0,55,2,False,False,False,True,15,False
13670,13670,135000,0.0,1.0,3,3.0,33,4,False,True,False,True,2,False
28671,28671,225000,3.0,3.0,3,2.0,24,1,False,False,True,False,38,False
34953,34953,112500,0.0,3.0,3,1.0,49,8,True,False,False,False,43,False
26795,26795,175500,0.0,3.0,3,3.0,45,0,False,True,False,True,33,False
10273,10273,99000,0.0,3.0,3,1.0,49,11,True,False,False,False,17,False
264,264,157500,3.0,1.0,5,1.0,43,1,False,False,False,False,47,False
8698,8698,202500,0.0,3.0,3,4.0,26,3,False,True,False,False,10,False
2927,2927,135000,0.0,2.0,3,2.0,35,4,False,False,False,True,20,False
10409,10409,270000,0.0,1.0,4,1.0,37,5,True,False,False,True,24,False
1785,1785,135000,0.0,0.0,3,3.0,47,20,True,True,False,True,3,False
6498,6498,67500,0.0,3.0,3,2.0,44,7,True,False,True,True,12,False
27340,27340,270000,0.0,2.0,3,2.0,32,2,False,False,False,True,11,False
32628,32628,72000,0.0,3.0,3,4.0,33,5,True,True,False,True,41,False
7669,7669,135000,1.0,3.0,3,1.0,49,15,True,False,False,True,53,False
33744,33744,49500,2.0,1.0,2,2.0,57,-24,False,False,False,False,51,False
6376,6376,81000,0.0,3.0,3,2.0,36,5,True,False,True,True,44,False
30713,30713,270000,1.0,3.0,3,2.0,55,3,False,False,False,True,5,False
10111,10111,67500,1.0,3.0,3,2.0,49,7,True,False,False,False,59,False
33036,33036,270000,3.0,1.0,3,3.0,32,4,False,True,True,True,14,False
13707,13707,180000,0.0,3.0,3,4.0,31,0,False,True,False,True,51,False
4648,4648,180000,0.0,1.0,3,2.0,41,4,False,True,False,False,28,False
10385,10385,76500,0.0,3.0,3,2.0,28,3,False,False,False,False,4,False
32296,32296,157500,2.0,3.0,3,2.0,65,-24,False,False,False,True,15,False
34863,34863,220500,3.0,2.0,3,2.0,31,0,False,False,False,False,33,False
12124,12124,180000,1.0,3.0,3,1.0,28,5,True,False,False,False,39,False
18823,18823,108000,2.0,3.0,3,2.0,62,-24,False,False,False,False,21,False
1581,1581,157500,3.0,1.0,3,3.0,39,6,True,True,True,True,31,False
10871,10871,99000,0.0,3.0,3,2.0,57,6,True,False,True,False,11,False
20169,20169,171000,0.0,3.0,3,2.0,47,4,False,False,False,False,38,False
116,116,297000,3.0,3.0,4,1.0,42,8,True,False,False,False,6,False
27663,27663,121500,0.0,3.0,3,3.0,43,8,True,True,True,True,54,False
35483,35483,238500,0.0,1.0,5,2.0,33,7,True,False,True,False,28,False
4531,4531,112500,0.0,3.0,3,2.0,38,10,True,False,False,True,29,False
6012,6012,126000,0.0,3.0,5,5.0,33,3,False,True,False,True,36,False
34837,34837,180000,0.0,3.0,3,2.0,39,4,False,False,True,False,29,False
26314,26314,373500,0.0,3.0,3,1.0,56,4,False,False,True,False,37,False
30275,30275,247500,3.0,3.0,3,2.0,41,1,False,False,False,False,17,False
13501,13501,162000,0.0,3.0,3,1.0,43,9,True,False,False,True,11,False
30568,30568,225000,0.0,3.0,3,1.0,39,5,True,False,True,True,18,False
8802,8802,225000,0.0,1.0,3,3.0,28,2,False,True,False,True,38,False
35548,35548,130500,1.0,3.0,3,2.0,34,9,True,False,False,False,24,False
5917,5917,67500,0.0,3.0,3,2.0,42,4,False,False,False,True,42,False
9716,9716,157500,0.0,3.0,3,1.0,45,5,True,False,False,True,24,False
34820,34820,225000,0.0,3.0,3,2.0,40,3,False,False,True,False,24,False
15683,15683,180000,3.0,3.0,3,3.0,37,10,True,True,True,False,37,False
33,33,112500,3.0,3.0,3,2.0,56,12,True,False,True,True,44,False
31176,31176,270000,2.0,3.0,3,3.0,52,-24,False,True,False,False,7,False
1181,1181,135000,3.0,3.0,3,2.0,40,5,True,False,False,False,40,False
19266,19266,351000,3.0,1.0,3,2.0,59,2,False,False,False,True,19,False
22494,22494,171000,3.0,3.0,3,2.0,41,6,True,False,False,False,16,False
20858,20858,270000,0.0,3.0,3,3.0,34,2,False,True,True,True,15,False
26441,26441,112500,0.0,3.0,3,2.0,45,5,True,False,False,True,52,False
32465,32465,292500,3.0,3.0,3,4.0,40,19,True,True,False,True,53,False
36248,36248,391500,0.0,3.0,2,1.0,25,1,False,False,False,False,19,False
30399,30399,121500,2.0,3.0,3,2.0,61,-24,False,False,False,True,12,False
22885,22885,90000,2.0,3.0,3,2.0,59,-24,False,False,False,False,32,False
28738,28738,202500,0.0,2.0,3,3.0,46,2,False,True,True,False,6,False
20492,20492,126000,0.0,3.0,3,2.0,55,0,False,False,False,True,44,False
4437,4437,157500,3.0,1.0,3,2.0,57,3,False,False,True,False,36,False
28152,28152,121500,3.0,1.0,3,2.0,46,3,False,False,False,True,39,False
15267,15267,135000,0.0,3.0,2,1.0,33,4,False,False,False,False,58,False
11625,11625,112500,0.0,3.0,3,2.0,36,18,True,False,True,False,40,False
30605,30605,117000,0.0,3.0,3,1.0,24,0,False,False,False,True,26,False
22943,22943,202500,0.0,1.0,3,2.0,53,7,True,False,False,False,20,False
24267,24267,225000,3.0,1.0,3,3.0,49,5,True,True,False,False,60,False
94,94,297000,3.0,3.0,4,1.0,42,8,True,False,False,False,22,False
10076,10076,135000,0.0,1.0,3,1.0,24,3,False,False,False,False,36,False
29662,29662,225000,2.0,3.0,3,2.0,56,-24,False,False,False,False,9,False
15341,15341,315000,3.0,3.0,2,2.0,51,5,True,True,False,True,36,False
19871,19871,225000,3.0,3.0,3,3.0,41,11,True,True,True,True,31,False
8568,8568,337500,3.0,1.0,3,2.0,39,1,False,True,False,False,19,False
21901,21901,202500,1.0,3.0,3,1.0,46,4,False,False,False,False,40,False
15452,15452,144000,0.0,1.0,3,4.0,39,1,False,True,True,True,26,False
36148,36148,216000,2.0,3.0,3,1.0,54,-24,False,False,False,False,23,False
9476,9476,157500,0.0,3.0,3,3.0,34,1,False,True,False,False,38,False
32916,32916,108000,0.0,3.0,3,2.0,43,20,True,False,False,True,25,False
29881,29881,171000,2.0,1.0,3,2.0,56,-24,False,False,False,True,36,False
22218,22218,252000,3.0,3.0,3,2.0,29,2,False,True,True,False,33,False
6863,6863,157500,0.0,3.0,3,4.0,35,5,True,True,False,False,26,False
35402,35402,225000,3.0,1.0,3,2.0,33,8,True,False,True,False,29,False
3027,3027,144000,0.0,1.0,3,3.0,36,0,False,True,False,True,10,False
3194,3194,261000,3.0,3.0,3,1.0,23,2,False,False,False,True,9,False
14373,14373,49500,2.0,3.0,3,2.0,59,-24,False,False,False,True,30,False
1337,1337,315000,0.0,1.0,3,4.0,37,0,False,True,True,True,52,False
32669,32669,157500,0.0,1.0,3,1.0,47,8,True,False,False,False,27,False
4711,4711,247500,3.0,3.0,3,2.0,44,23,True,False,False,False,34,False
24543,24543,126000,0.0,3.0,3,4.0,27,4,False,True,False,True,39,False
30598,30598,234000,0.0,3.0,3,1.0,49,4,False,False,False,True,17,False
32781,32781,108000,0.0,3.0,3,1.0,55,23,True,False,False,True,44,False
34315,34315,225000,0.0,1.0,5,1.0,25,1,False,False,True,True,6,False
33660,33660,180000,3.0,2.0,3,2.0,30,6,True,False,False,False,50,False
6966,6966,225000,2.0,3.0,3,1.0,52,-24,False,False,False,False,47,False
8715,8715,180000,0.0,3.0,3,4.0,40,3,False,True,True,False,59,False
20837,20837,126000,0.0,3.0,3,1.0,59,3,False,False,False,True,12,False
26273,26273,202500,0.0,1.0,3,2.0,57,14,True,False,True,False,10,False
5158,5158,108000,2.0,3.0,3,2.0,56,-24,False,False,False,False,38,False
11535,11535,225000,3.0,1.0,3,3.0,28,6,True,True,False,False,48,False
3819,3819,135000,2.0,3.0,3,2.0,63,-24,False,False,False,False,35,False
25825,25825,180000,0.0,3.0,2,2.0,32,0,False,False,False,True,3,False
8497,8497,135000,3.0,3.0,3,2.0,42,4,False,False,False,False,55,False
8861,8861,135000,0.0,3.0,3,2.0,43,0,False,False,False,False,58,False
28203,28203,157500,3.0,3.0,3,3.0,40,0,False,True,False,False,15,False
7653,7653,135000,2.0,3.0,3,2.0,57,-24,False,False,True,False,38,False
34247,34247,112500,0.0,3.0,3,2.0,50,5,True,False,False,True,40,False
4097,4097,225000,0.0,3.0,3,4.0,26,2,False,True,True,True,24,False
35350,35350,225000,0.0,3.0,3,3.0,42,0,False,True,True,False,26,False
16176,16176,315000,0.0,3.0,3,2.0,49,3,False,False,True,True,15,False
3973,3973,540000,3.0,3.0,3,2.0,51,3,False,False,False,True,42,False
28536,28536,162000,0.0,3.0,3,2.0,57,1,False,False,True,False,40,False
8683,8683,103500,0.0,2.0,3,2.0,32,12,True,False,False,False,17,False
2324,2324,189000,2.0,3.0,3,1.0,57,-24,False,False,False,False,8,False
1578,1578,135000,0.0,1.0,5,2.0,38,12,True,False,False,False,22,False
20703,20703,157500,0.0,1.0,5,2.0,29,3,False,True,False,True,11,False
8970,8970,157500,3.0,3.0,3,2.0,34,1,False,False,True,False,14,False
1682,1682,360000,0.0,3.0,3,3.0,28,3,False,True,False,False,2,False
20604,20604,315000,0.0,1.0,0,2.0,35,6,True,False,False,True,35,False
9811,9811,67500,0.0,3.0,3,2.0,53,3,False,False,False,True,34,False
9520,9520,90000,0.0,3.0,3,2.0,44,10,True,False,False,True,55,False
25157,25157,90000,2.0,3.0,3,3.0,27,-24,False,True,False,False,20,True
17865,17865,135000,0.0,3.0,3,3.0,34,14,True,True,False,False,30,False
22316,22316,247500,0.0,3.0,3,2.0,47,6,True,False,False,False,14,False
4457,4457,135000,3.0,3.0,3,4.0,27,6,True,True,False,False,53,False
31225,31225,61875,2.0,3.0,3,2.0,59,-24,False,False,False,False,9,False
29837,29837,135000,0.0,1.0,3,2.0,29,3,False,False,False,True,27,False
31504,31504,126000,1.0,1.0,3,2.0,51,20,True,False,False,False,42,False
35610,35610,180000,3.0,3.0,3,2.0,33,3,False,False,True,False,44,False
16710,16710,90000,2.0,3.0,3,2.0,63,-24,False,False,False,False,17,False
21486,21486,360000,3.0,1.0,3,2.0,57,20,True,False,True,True,10,False
36237,36237,180000,0.0,3.0,3,4.0,45,22,True,True,False,False,10,False
2821,2821,256500,3.0,1.0,3,2.0,58,4,False,False,True,True,26,False
8111,8111,121500,0.0,3.0,3,2.0,50,22,True,False,False,False,32,False
2194,2194,270000,1.0,2.0,3,2.0,26,4,False,False,False,False,9,False
8039,8039,135000,3.0,3.0,3,2.0,44,5,True,False,False,False,35,False
32733,32733,157500,0.0,1.0,3,3.0,37,7,True,True,False,True,25,False
12628,12628,225000,0.0,3.0,3,2.0,54,10,True,False,False,False,15,False
36282,36282,126000,3.0,3.0,3,3.0,34,5,True,True,False,False,40,True
34671,34671,261000,3.0,2.0,5,2.0,24,1,False,False,False,False,12,False
18138,18138,135000,3.0,3.0,3,2.0,48,6,True,False,False,False,58,False
17909,17909,229500,1.0,3.0,3,3.0,59,11,True,True,False,False,43,False
6907,6907,67500,3.0,3.0,3,2.0,52,0,False,False,False,False,14,False
33233,33233,225000,0.0,3.0,3,4.0,45,0,False,True,False,False,47,False
5948,5948,112500,3.0,3.0,3,4.0,34,2,False,True,False,False,2,False
1731,1731,256500,3.0,1.0,3,2.0,30,7,True,False,False,True,39,False
24838,24838,270000,0.0,3.0,4,2.0,41,5,True,False,False,True,19,False
314,314,270000,0.0,1.0,3,2.0,48,15,True,False,False,True,6,False
23411,23411,180000,3.0,3.0,2,3.0,29,4,False,True,False,False,31,False
35785,35785,315000,0.0,3.0,3,2.0,47,6,True,False,True,False,35,False
30829,30829,135000,0.0,3.0,3,1.0,43,1,False,False,False,True,48,False
5305,5305,225000,3.0,3.0,3,2.0,66,1,False,False,True,True,3,False
2096,2096,90000,3.0,3.0,3,2.0,22,1,False,False,False,False,5,False
4759,4759,247500,0.0,3.0,3,3.0,43,6,True,True,False,True,21,False
23027,23027,202500,3.0,1.0,3,2.0,42,4,False,False,True,False,39,False
39,39,112500,3.0,3.0,3,2.0,56,12,True,False,True,True,1,False
15830,15830,247500,1.0,3.0,2,2.0,55,2,False,False,True,True,34,False
17935,17935,135000,3.0,3.0,3,2.0,43,7,True,False,False,True,7,False
7071,7071,180000,3.0,3.0,3,1.0,44,6,True,False,False,False,40,False
30953,30953,157500,3.0,1.0,3,2.0,46,3,False,False,False,True,34,False
17722,17722,166500,0.0,3.0,3,2.0,61,14,True,False,False,True,58,False
16620,16620,157500,2.0,4.0,3,2.0,59,-24,False,False,True,False,36,False
31356,31356,144000,0.0,3.0,3,2.0,43,5,True,False,False,True,60,False
13616,13616,134419,3.0,1.0,3,1.0,28,1,False,False,False,True,41,False
9081,9081,225000,3.0,1.0,3,1.0,46,1,False,False,False,False,3,False
1112,1112,202500,3.0,1.0,3,2.0,51,2,False,False,True,True,9,False
377,377,180000,3.0,3.0,2,2.0,40,6,True,False,False,True,29,False
14845,14845,202500,0.0,3.0,3,2.0,44,13,True,False,False,False,55,False
36455,36455,283500,0.0,3.0,3,2.0,49,1,False,False,False,False,10,False
701,701,153000,2.0,3.0,3,1.0,63,-24,False,False,False,True,44,False
3910,3910,175500,2.0,1.0,3,2.0,60,-24,False,False,True,True,18,False
17045,17045,315000,3.0,2.0,3,1.0,25,3,False,False,True,True,11,False
960,960,99000,3.0,1.0,5,1.0,29,6,True,False,False,True,61,False
1610,1610,67500,3.0,3.0,3,4.0,41,8,True,True,False,True,46,False
30366,30366,225000,3.0,1.0,3,2.0,25,4,False,False,False,True,4,False
4566,4566,315000,1.0,3.0,3,4.0,33,3,False,True,True,False,19,False
24910,24910,144000,0.0,3.0,3,1.0,39,3,False,False,False,False,6,False
21051,21051,112500,0.0,3.0,3,2.0,50,11,True,False,False,False,60,False
9616,9616,157500,0.0,3.0,4,2.0,33,0,False,False,False,True,11,False
9587,9587,135000,0.0,3.0,3,2.0,43,4,False,False,False,True,33,False
34261,34261,112500,0.0,3.0,3,3.0,34,5,True,True,False,False,12,False
708,708,1350000,3.0,1.0,2,2.0,35,4,False,False,False,True,28,False
26310,26310,373500,0.0,3.0,3,1.0,56,4,False,False,True,False,12,False
27057,27057,171000,0.0,3.0,3,2.0,41,5,True,False,False,True,52,False
3149,3149,202500,3.0,3.0,3,2.0,29,8,True,True,False,False,19,False
15781,15781,135000,3.0,3.0,3,2.0,29,7,True,True,False,False,44,False
4535,4535,225000,2.0,3.0,3,3.0,47,-24,False,True,True,False,47,False
23006,23006,180000,0.0,3.0,3,4.0,29,4,False,True,False,True,23,False
719,719,135000,0.0,3.0,5,2.0,30,1,False,False,False,True,5,False
32321,32321,135000,2.0,3.0,3,2.0,57,-24,False,False,False,False,16,False
14858,14858,292500,0.0,3.0,3,1.0,36,9,True,False,False,True,33,False
33595,33595,202500,0.0,2.0,3,6.0,34,12,True,True,False,False,19,False
34521,34521,180000,0.0,3.0,3,1.0,52,5,True,False,True,False,2,False
14097,14097,247500,3.0,3.0,3,2.0,48,0,False,False,False,False,5,False
21676,21676,405000,0.0,1.0,3,2.0,28,7,True,False,True,True,25,False
35036,35036,112500,0.0,1.0,3,4.0,30,12,True,True,False,False,31,False
20841,20841,126000,0.0,3.0,3,1.0,59,3,False,False,False,True,40,False
33346,33346,157500,0.0,3.0,1,2.0,36,10,True,False,False,True,24,False
26647,26647,202500,2.0,3.0,3,1.0,61,-24,False,False,False,False,59,False
36449,36449,450000,0.0,1.0,3,3.0,26,1,False,True,False,True,12,True
20011,20011,292500,3.0,1.0,3,2.0,32,2,False,False,True,True,39,False
16591,16591,180000,2.0,3.0,3,3.0,42,-24,False,True,False,False,37,False
6282,6282,126000,0.0,3.0,3,2.0,59,6,True,False,False,True,41,False
9586,9586,112500,0.0,3.0,3,2.0,27,7,True,True,False,True,4,False
30414,30414,202500,0.0,3.0,3,1.0,42,8,True,False,False,True,61,False
70,70,247500,3.0,1.0,4,1.0,46,3,False,False,False,False,12,False
829,829,99000,3.0,1.0,3,2.0,27,1,False,False,False,False,32,False
22254,22254,292500,0.0,1.0,3,1.0,41,0,False,False,False,False,13,False
11156,11156,45000,2.0,3.0,3,1.0,64,-24,False,False,False,False,47,False
8667,8667,135000,3.0,3.0,3,2.0,52,13,True,False,False,True,36,False
19042,19042,157500,0.0,1.0,3,5.0,35,2,False,True,True,False,20,False
15809,15809,144000,0.0,3.0,3,3.0,37,2,False,True,True,False,20,False
2851,2851,225000,3.0,1.0,3,1.0,59,32,True,False,False,True,59,False
11392,11392,405000,1.0,3.0,3,4.0,50,11,True,True,False,True,6,False
18004,18004,157500,3.0,1.0,3,3.0,37,7,True,True,False,False,34,False
27540,27540,765000,0.0,1.0,3,2.0,45,3,False,False,False,True,17,False
24830,24830,157500,2.0,3.0,3,2.0,64,-24,False,False,False,False,11,False
7540,7540,157500,3.0,3.0,3,2.0,52,6,True,False,False,False,35,False
9553,9553,81000,3.0,2.0,3,2.0,47,6,True,False,False,True,43,False
21825,21825,90000,2.0,3.0,3,2.0,65,-24,False,False,False,False,32,False
24370,24370,157500,0.0,3.0,3,2.0,31,6,True,False,True,True,28,False
17720,17720,166500,0.0,3.0,3,2.0,61,14,True,False,False,True,7,False
5808,5808,225000,3.0,1.0,5,1.0,29,5,True,False,True,True,34,False
13283,13283,180000,0.0,3.0,3,2.0,47,6,True,False,False,False,46,False
33677,33677,58500,2.0,3.0,3,2.0,55,-24,False,False,False,False,19,False
4832,4832,180000,0.0,3.0,3,2.0,27,1,False,True,False,False,34,False
3669,3669,99000,3.0,3.0,3,1.0,59,3,False,False,False,False,28,False
22208,22208,157500,0.0,3.0,3,5.0,34,11,True,True,True,True,52,False
7034,7034,112500,0.0,3.0,3,3.0,37,6,True,True,False,True,29,False
1088,1088,247500,0.0,3.0,3,2.0,46,18,True,True,False,True,32,False
8611,8611,180000,0.0,3.0,3,4.0,30,9,True,True,False,False,6,False
13462,13462,270000,0.0,3.0,3,2.0,50,24,True,False,False,True,15,False
11196,11196,67500,0.0,3.0,3,2.0,53,10,True,False,True,False,40,False
18687,18687,157500,0.0,1.0,3,2.0,46,27,True,False,False,True,33,False
4916,4916,157500,3.0,1.0,3,2.0,40,0,False,True,False,False,35,False
30134,30134,225000,0.0,1.0,5,2.0,35,4,False,True,False,True,20,False
26699,26699,270000,0.0,3.0,3,3.0,36,0,False,True,False,True,14,False
21055,21055,112500,0.0,3.0,3,2.0,50,11,True,False,False,False,35,False
9345,9345,180000,3.0,1.0,3,2.0,35,0,False,False,True,True,51,False
11591,11591,135000,2.0,3.0,3,1.0,59,-24,False,False,False,False,41,False
20575,20575,225000,0.0,3.0,3,1.0,24,0,False,False,False,True,36,False
30436,30436,225000,0.0,3.0,3,2.0,50,1,False,False,False,True,45,False
7205,7205,135000,0.0,3.0,5,4.0,30,4,False,True,False,False,35,False
15180,15180,157500,3.0,3.0,3,2.0,53,4,False,False,False,True,29,False
13555,13555,112500,0.0,3.0,4,3.0,31,9,True,True,False,True,39,False
28863,28863,135000,0.0,3.0,3,4.0,39,14,True,True,False,False,31,False
2736,2736,54000,0.0,3.0,3,3.0,42,0,False,True,False,False,6,False
5590,5590,189000,3.0,1.0,3,1.0,35,0,False,False,True,True,6,False
25404,25404,135000,0.0,3.0,4,3.0,34,1,False,True,False,False,21,False
11949,11949,225000,0.0,1.0,3,4.0,45,8,True,True,False,True,27,False
8421,8421,225000,0.0,1.0,3,4.0,37,1,False,True,False,True,7,False
13818,13818,148500,2.0,3.0,3,1.0,56,-24,False,False,False,True,47,False
33669,33669,135000,0.0,3.0,3,2.0,38,5,True,False,False,True,14,False
21887,21887,112500,0.0,3.0,3,2.0,44,4,False,False,False,False,43,False
16775,16775,292500,0.0,3.0,3,2.0,54,24,True,False,False,True,45,False
2294,2294,112500,0.0,3.0,3,3.0,41,9,True,True,True,True,42,False
15894,15894,202500,0.0,3.0,3,3.0,50,10,True,True,True,False,13,False
20493,20493,112500,3.0,1.0,3,2.0,57,6,True,False,False,True,38,False
24731,24731,103500,0.0,2.0,3,4.0,30,10,True,True,False,False,51,False
17600,17600,427500,0.0,1.0,3,3.0,41,0,False,True,True,False,42,False
35943,35943,180000,0.0,3.0,3,3.0,39,8,True,True,True,False,30,False
26701,26701,211500,1.0,3.0,5,1.0,43,16,True,False,False,True,29,False
2933,2933,157500,0.0,3.0,3,2.0,46,8,True,False,False,True,4,False
24518,24518,103500,2.0,3.0,3,2.0,59,-24,False,False,True,True,21,False
10935,10935,45000,2.0,1.0,3,2.0,61,-24,False,False,True,True,35,False
6675,6675,90000,0.0,3.0,3,2.0,34,1,False,True,False,True,16,False
3344,3344,76500,2.0,3.0,3,2.0,66,-24,False,False,False,True,21,False
3569,3569,157500,3.0,3.0,3,3.0,42,3,False,True,False,True,6,False
11545,11545,112500,2.0,3.0,3,2.0,64,-24,False,False,False,False,8,False
4372,4372,585000,3.0,3.0,5,2.0,45,4,False,False,True,False,31,False
5743,5743,180000,3.0,1.0,3,2.0,55,17,True,False,True,False,15,False
29756,29756,76500,3.0,3.0,3,2.0,35,14,True,False,False,False,42,False
19951,19951,56250,2.0,3.0,3,2.0,65,-24,False,False,False,True,51,False
18850,18850,157500,3.0,3.0,3,1.0,39,2,False,False,False,False,28,False
8783,8783,135000,2.0,3.0,3,2.0,57,-24,False,False,False,True,16,False
2637,2637,135000,0.0,1.0,3,3.0,26,0,False,True,True,False,32,False
32591,32591,225000,0.0,3.0,3,3.0,41,19,True,True,False,True,14,False
31452,31452,144000,0.0,1.0,3,1.0,36,13,True,False,False,False,26,False
27150,27150,135000,3.0,1.0,5,4.0,39,1,False,True,False,False,50,False
12470,12470,225000,0.0,1.0,3,1.0,56,15,True,False,False,True,56,False
31013,31013,157500,2.0,3.0,3,2.0,58,-24,False,False,False,True,8,False
27299,27299,202500,0.0,2.0,3,1.0,43,11,True,False,False,True,6,False
17987,17987,140400,0.0,3.0,3,5.0,33,8,True,True,False,False,46,False
6884,6884,270000,1.0,1.0,5,3.0,31,1,False,True,False,False,10,False
24598,24598,90000,0.0,3.0,3,1.0,41,2,False,False,False,False,3,False
21447,21447,121500,3.0,3.0,3,2.0,48,4,False,False,True,True,51,False
27304,27304,45000,0.0,3.0,3,2.0,47,23,True,False,False,True,16,False
19303,19303,135000,0.0,3.0,3,2.0,49,14,True,False,False,False,13,False
17762,17762,450000,3.0,3.0,3,1.0,43,5,True,False,True,False,58,False
32441,32441,337500,3.0,1.0,3,2.0,35,13,True,False,False,True,23,False
10063,10063,247500,0.0,1.0,2,3.0,42,0,False,True,True,True,50,False
29303,29303,180000,3.0,3.0,3,1.0,26,5,True,False,False,False,5,False
23063,23063,202500,0.0,1.0,3,4.0,37,8,True,True,False,True,25,False
20479,20479,90000,1.0,1.0,1,2.0,54,12,True,False,False,True,56,False
19761,19761,153000,2.0,3.0,3,1.0,59,-24,False,False,False,True,17,False
24616,24616,180000,0.0,3.0,3,5.0,27,9,True,True,False,True,42,False
8444,8444,126000,0.0,3.0,3,1.0,50,5,True,False,True,False,11,False
28509,28509,126000,0.0,3.0,3,4.0,45,9,True,True,True,True,8,False
29632,29632,121500,0.0,1.0,3,4.0,32,1,False,True,False,False,26,False
461,461,225000,0.0,1.0,3,4.0,30,4,False,True,False,True,40,False
8012,8012,270000,1.0,1.0,3,1.0,46,0,False,False,False,False,27,False
17846,17846,270000,0.0,1.0,3,2.0,38,0,False,True,True,True,9,False
13337,13337,360000,0.0,3.0,3,2.0,40,6,True,False,False,True,29,False
16235,16235,216000,2.0,3.0,3,1.0,57,-24,False,False,False,False,34,False
31300,31300,144000,0.0,3.0,3,4.0,30,8,True,True,True,True,57,False
18033,18033,216000,0.0,3.0,3,2.0,58,9,True,False,True,False,11,False
12975,12975,148500,0.0,3.0,3,2.0,32,8,True,False,False,False,46,False
33399,33399,90000,0.0,3.0,3,1.0,53,0,False,False,False,False,47,False
14691,14691,222750,0.0,1.0,3,2.0,46,3,False,False,True,False,54,False
17468,17468,292500,0.0,3.0,4,2.0,46,2,False,False,True,False,30,False
29858,29858,292500,1.0,3.0,3,2.0,31,7,True,False,False,True,45,False
9003,9003,135000,3.0,3.0,5,3.0,30,6,True,True,False,False,33,False
27995,27995,202500,0.0,3.0,3,2.0,62,0,False,False,False,False,15,False
29728,29728,202500,0.0,1.0,3,3.0,44,5,True,True,False,True,53,False
30011,30011,247500,0.0,3.0,3,2.0,52,2,False,False,False,True,6,False
33232,33232,225000,0.0,3.0,3,4.0,45,0,False,True,False,False,45,False
10486,10486,99000,0.0,3.0,3,2.0,51,10,True,False,False,True,3,False
21941,21941,270000,0.0,3.0,2,3.0,30,4,False,True,False,False,25,False
7040,7040,225000,0.0,3.0,3,2.0,55,8,True,False,False,False,17,False
28517,28517,135000,0.0,3.0,3,2.0,55,28,True,False,False,False,53,False
34106,34106,103500,0.0,3.0,3,2.0,50,3,False,False,True,False,24,False
32416,32416,180000,3.0,3.0,3,3.0,39,0,False,True,False,True,31,False
12205,12205,112500,0.0,3.0,3,2.0,44,16,True,False,False,True,8,False
12114,12114,337500,0.0,3.0,3,4.0,30,5,True,True,False,False,9,False
30055,30055,234000,0.0,3.0,3,3.0,32,4,False,True,False,False,37,False
33504,33504,180000,3.0,3.0,3,4.0,40,8,True,True,False,True,26,False
22216,22216,135000,0.0,3.0,3,2.0,52,17,True,False,False,False,6,False
14415,14415,121500,3.0,3.0,3,2.0,49,25,True,False,False,True,8,False
8691,8691,112500,0.0,3.0,3,3.0,43,3,False,True,False,False,46,False
7615,7615,288000,0.0,3.0,3,2.0,54,12,True,False,False,False,42,False
21491,21491,315000,3.0,3.0,3,2.0,50,11,True,False,True,False,7,False
9653,9653,211500,3.0,1.0,5,2.0,40,12,True,False,False,True,55,False
31202,31202,351000,1.0,3.0,3,1.0,47,11,True,False,False,False,9,False
30756,30756,94500,1.0,1.0,3,1.0,50,5,True,False,False,True,51,False
33742,33742,49500,2.0,1.0,2,2.0,57,-24,False,False,False,False,9,False
21933,21933,112500,0.0,3.0,3,3.0,41,4,False,True,False,False,13,False
7935,7935,225000,2.0,1.0,3,2.0,64,-24,False,False,False,False,45,False
21007,21007,225000,0.0,2.0,3,2.0,33,4,False,False,True,False,47,False
33661,33661,180000,3.0,2.0,3,2.0,30,6,True,False,False,False,28,False
29567,29567,112500,3.0,3.0,3,2.0,58,15,True,False,False,False,21,False
35288,35288,180000,0.0,3.0,3,2.0,34,2,False,False,True,True,53,False
36096,36096,112500,0.0,3.0,3,3.0,38,0,False,True,True,False,52,False
26686,26686,135000,2.0,3.0,3,1.0,64,-24,False,False,False,False,28,False
3466,3466,112500,2.0,3.0,3,1.0,57,-24,False,False,False,False,7,False
16334,16334,45000,0.0,3.0,3,2.0,53,4,False,False,False,True,38,False
14316,14316,225000,3.0,3.0,5,3.0,48,5,True,True,False,False,8,False
20812,20812,225000,0.0,3.0,3,4.0,29,6,True,True,True,True,15,False
14446,14446,108000,1.0,3.0,3,3.0,38,8,True,True,False,False,26,False
12949,12949,180000,3.0,3.0,3,2.0,51,5,True,False,True,True,32,True
13242,13242,225000,2.0,1.0,3,1.0,60,-24,False,False,False,False,33,False
12906,12906,315000,0.0,1.0,3,2.0,42,10,True,False,False,True,30,False
16797,16797,450000,0.0,3.0,3,4.0,40,12,True,True,True,False,5,False
23806,23806,117000,0.0,3.0,3,2.0,46,20,True,False,False,True,52,False
20618,20618,180000,0.0,3.0,3,2.0,50,15,True,False,False,True,49,False
16834,16834,180000,2.0,1.0,3,1.0,64,-24,False,False,False,False,4,False
8451,8451,193500,0.0,1.0,3,2.0,57,19,True,False,False,False,58,False
13310,13310,225000,0.0,1.0,3,2.0,40,4,False,True,True,False,16,False
